
2079460006;
7;1;02079460098
8;1;02079460098
9;1;02079460098
10;1;02079460098
11;1;02079460098
12;1;02079460098
13;1;02079460098
14;1;02079460098
15;1;02079460098
16;1;02079460098

2079460099;
1;1;02079460099
2;1;02079460099
3;1;02079460099
4;1;02079460099
5;1;02079460099
6;1;02079460099
7;1;02079460099
8;1;02079460099
9;1;02079460099
10;1;02079460099
11;1;02079460099
12;1;02079460099
13;1;02079460099
14;1;02079460099
15;1;02079460099
16;1;02079460099

2079460100;
1;1;02079460100
2;1;02079460100
3;1;02079460100
4;1;02079460100
5;1;02079460100
6;1;02079460100
7;1;02079460100
8;1;02079460100
9;1;02079460100
10;1;02079460100
11;1;02079460100
12;1;02079460100
13;1;02079460100
14;1;02079460100
15;1;02079460100
16;1;02079460100

2079460101;
1;1;02079460101
2;1;02079460101
3;1;02079460101
4;1;02079460101
5;1;02079460101
6;1;02079460101
7;1;02079460101
8;1;02079460101
9;1;02079460101
10;1;02079460101
11;1;02079460101
12;1;02079460101
13;1;02079460101
14;1;02079460101
15;1;02079460101
16;1;02079460101

2079460102;
1;1;02079460102
2;1;02079460102
3;1;02079460102
4;1;02079460102
5;1;02079460102
6;1;02079460102
7;1;02079460102
8;1;02079460102
9;1;02079460102
10;1;02079460102
11;1;02079460102
12;1;02079460102
13;1;02079460102
14;1;02079460102
15;1;02079460102
16;1;02079460102

2079460103;
1;1;02079460103
2;1;02079460103
3;1;02079460103
4;1;02079460103
5;1;02079460103
6;1;02079460103
7;1;02079460103
8;1;02079460103
9;1;02079460103
10;1;02079460103
11;1;02079460103
12;1;02079460103
13;1;02079460103
14;1;02079460103
15;1;02079460103
16;1;02079460103

2079460104;
1;1;02079460104
2;1;02079460104
3;1;02079460104
4;1;02079460104
5;1;02079460104
6;1;02079460104
7;1;02079460104
8;1;02079460104
9;1;02079460104
10;1;02079460104
11;1;02079460104
12;1;02079460104
13;1;02079460104
14;1;02079460104
15;1;02079460104
16;1;02079460104

2079460105;
1;1;02079460105
2;1;02079460105
3;1;02079460105
4;1;02079460105
5;1;02079460105
6;1;02079460105
7;1;02079460105
8;1;02079460105
9;1;02079460105
10;1;02079460105
11;1;02079460105
12;1;02079460105
13;1;02079460105
14;1;02079460105
15;1;02079460105
16;1;02079460105

2079460106;
1;1;02079460106
2;1;02079460106
3;1;02079460106
4;1;02079460106
5;1;02079460106
6;1;02079460106
7;1;02079460106
8;1;02079460106
9;1;02079460106
10;1;02079460106
11;1;02079460106
12;1;02079460106
13;1;02079460106
14;1;02079460106
15;1;02079460106
16;1;02079460106

2079460107;
1;1;02079460107
2;1;02079460107
3;1;02079460107
4;1;02079460107
5;1;02079460107
6;1;02079460107
7;1;02079460107
8;1;02079460107
9;1;02079460107
10;1;02079460107
11;1;02079460107
12;1;02079460107
13;1;02079460107
14;1;02079460107
15;1;02079460107
16;1;02079460107

2079460108;
1;1;02079460108
2;1;02079460108
3;1;02079460108
4;1;02079460108
5;1;02079460108
6;1;02079460108
7;1;02079460108
8;1;02079460108
9;1;02079460108
10;1;02079460108
11;1;02079460108
12;1;02079460108
13;1;02079460108
14;1;02079460108
15;1;02079460108
16;1;02079460108

2079460109;
1;1;02079460109
2;1;02079460109
3;1;02079460109
4;1;02079460109
5;1;02079460109
6;1;02079460109
7;1;02079460109
8;1;02079460109
9;1;02079460109
10;1;02079460109
11;1;02079460109
12;1;02079460109
13;1;02079460109
14;1;02079460109
15;1;02079460109
16;1;02079460109

2079460110;
1;1;02079460110
2;1;02079460110
3;1;02079460110
4;1;02079460110
5;1;02079460110
6;1;02079460110
7;1;02079460110
8;1;02079460110
9;1;02079460110
10;1;02079460110
11;1;02079460110
12;1;02079460110
13;1;02079460110
14;1;02079460110
15;1;02079460110
16;1;02079460110

2079460111;
1;1;02079460111
2;1;02079460111
3;1;02079460111
4;1;02079460111
5;1;02079460111
6;1;02079460111
7;1;02079460111
8;1;02079460111
9;1;02079460111
10;1;02079460111
11;1;02079460111
12;1;02079460111
13;1;02079460111
14;1;02079460111
15;1;02079460111
16;1;02079460111

2079460112;
1;1;02079460112
2;1;02079460112
3;1;02079460112
4;1;02079460112
5;1;02079460112
6;1;02079460112
7;1;02079460112
8;1;02079460112
9;1;02079460112
10;1;02079460112
11;1;02079460112
12;1;02079460112
13;1;02079460112
14;1;02079460112
15;1;02079460112
16;1;02079460112

2079460113;
1;1;02079460113
2;1;02079460113
3;1;02079460113
4;1;02079460113
5;1;02079460113
6;1;02079460113
7;1;02079460113
8;1;02079460113
9;1;02079460113
10;1;02079460113
11;1;02079460113
12;1;02079460113
13;1;02079460113
14;1;02079460113
15;1;02079460113
16;1;02079460113

2079460114;
1;1;02079460114
2;1;02079460114
3;1;02079460114
4;1;02079460114
5;1;02079460114
6;1;02079460114
7;1;02079460114
8;1;02079460114
9;1;02079460114
10;1;02079460114
11;1;02079460114
12;1;02079460114
13;1;02079460114
14;1;02079460114
15;1;02079460114
16;1;02079460114

2079460115;
1;1;02079460115
2;1;02079460115
3;1;02079460115
4;1;02079460115
5;1;02079460115
6;1;02079460115
7;1;02079460115
8;1;02079460115
9;1;02079460115
10;1;02079460115
11;1;02079460115
12;1;02079460115
13;1;02079460115
14;1;02079460115
15;1;02079460115
16;1;02079460115

2079460116;
1;1;02079460116
2;1;02079460116
3;1;02079460116
4;1;02079460116
5;1;02079460116
6;1;02079460116
7;1;02079460116
8;1;02079460116
9;1;02079460116
10;1;02079460116
11;1;02079460116
12;1;02079460116
13;1;02079460116
14;1;02079460116
15;1;02079460116
16;1;02079460116

2079460117;
1;1;02079460117
2;1;02079460117
3;1;02079460117
4;1;02079460117
5;1;02079460117
6;1;02079460117
7;1;02079460117
8;1;02079460117
9;1;02079460117
10;1;02079460117
11;1;02079460117
12;1;02079460117
13;1;02079460117
14;1;02079460117
15;1;02079460117
16;1;02079460117

2079460118;
1;1;02079460118
2;1;02079460118
3;1;02079460118
4;1;02079460118
5;1;02079460118
6;1;02079460118
7;1;02079460118
8;1;02079460118
9;1;02079460118
10;1;02079460118
11;1;02079460118
12;1;02079460118
13;1;02079460118
14;1;02079460118
15;1;02079460118
16;1;02079460118

2079460119;
1;1;02079460119
2;1;02079460119
3;1;02079460119
4;1;02079460119
5;1;02079460119
6;1;02079460119
7;1;02079460119
8;1;02079460119
9;1;02079460119
10;1;02079460119
11;1;02079460119
12;1;02079460119
13;1;02079460119
14;1;02079460119
15;1;02079460119
16;1;02079460119

2079460120;
1;1;02079460120
2;1;02079460120
3;1;02079460120
4;1;02079460120
5;1;02079460120
6;1;02079460120
7;1;02079460120
8;1;02079460120
9;1;02079460120
10;1;02079460120
11;1;02079460120
12;1;02079460120
13;1;02079460120
14;1;02079460120
15;1;02079460120
16;1;02079460120

2079460121;
1;1;02079460121
2;1;02079460121
3;1;02079460121
4;1;02079460121
5;1;02079460121
6;1;02079460121
7;1;02079460121
8;1;02079460121
9;1;02079460121
10;1;02079460121
11;1;02079460121
12;1;02079460121
13;1;02079460121
14;1;02079460121
15;1;02079460121
16;1;02079460121

2079460122;
1;1;02079460122
2;1;02079460122
3;1;02079460122
4;1;02079460122
5;1;02079460122
6;1;02079460122
7;1;02079460122
8;1;02079460122
9;1;02079460122
10;1;02079460122
11;1;02079460122
12;1;02079460122
13;1;02079460122
14;1;02079460122
15;1;02079460122
16;1;02079460122

2079460123;
1;1;02079460123
2;1;02079460123
3;1;02079460123
4;1;02079460123
5;1;02079460123
6;1;02079460123
7;1;02079460123
8;1;02079460123
9;1;02079460123
10;1;02079460123
11;1;02079460123
12;1;02079460123
13;1;02079460123
14;1;02079460123
15;1;02079460123
16;1;02079460123

2079460124;
1;1;02079460124
2;1;02079460124
3;1;02079460124
4;1;02079460124
5;1;02079460124
6;1;02079460124
7;1;02079460124
8;1;02079460124
9;1;02079460124
10;1;02079460124
11;1;02079460124
12;1;02079460124
13;1;02079460124
14;1;02079460124
15;1;02079460124
16;1;02079460124

2079460125;
1;1;02079460125
2;1;02079460125
3;1;02079460125
4;1;02079460125
5;1;02079460125
6;1;02079460125
7;1;02079460125
8;1;02079460125
9;1;02079460125
10;1;02079460125
11;1;02079460125
12;1;02079460125
13;1;02079460125
14;1;02079460125
15;1;02079460125
16;1;02079460125

2079460126;
1;1;02079460126
2;1;02079460126
3;1;02079460126
4;1;02079460126
5;1;02079460126
6;1;02079460126
7;1;02079460126
8;1;02079460126
9;1;02079460126
10;1;02079460126
11;1;02079460126
12;1;02079460126
13;1;02079460126
14;1;02079460126
15;1;02079460126
16;1;02079460126

2079460127;
1;1;02079460127
2;1;02079460127
3;1;02079460127
4;1;02079460127
5;1;02079460127
6;1;02079460127
7;1;02079460127
8;1;02079460127
9;1;02079460127
10;1;02079460127
11;1;02079460127
12;1;02079460127
13;1;02079460127
14;1;02079460127
15;1;02079460127
16;1;02079460127

2079460128;
1;1;02079460128
2;1;02079460128
3;1;02079460128
4;1;02079460128
5;1;02079460128
6;1;02079460128
7;1;02079460128
8;1;02079460128
9;1;02079460128
10;1;02079460128
11;1;02079460128
12;1;02079460128
13;1;02079460128
14;1;02079460128
15;1;02079460128
16;1;02079460128

2079460129;
1;1;02079460129
2;1;02079460129
3;1;02079460129
4;1;02079460129
5;1;02079460129
6;1;02079460129
7;1;02079460129
8;1;02079460129
9;1;02079460129
10;1;02079460129
11;1;02079460129
12;1;02079460129
13;1;02079460129
14;1;02079460129
15;1;02079460129
16;1;02079460129

2079460130;
1;1;02079460130
2;1;02079460130
3;1;02079460130
4;1;02079460130
5;1;02079460130
6;1;02079460130
7;1;02079460130
8;1;02079460130
9;1;02079460130
10;1;02079460130
11;1;02079460130
12;1;02079460130
13;1;02079460130
14;1;02079460130
15;1;02079460130
16;1;02079460130

2079460131;
1;1;02079460131
2;1;02079460131
3;1;02079460131
4;1;02079460131
5;1;02079460131
6;1;02079460131
7;1;02079460131
8;1;02079460131
9;1;02079460131
10;1;02079460131
11;1;02079460131
12;1;02079460131
13;1;02079460131
14;1;02079460131
15;1;02079460131
16;1;02079460131

2079460132;
1;1;02079460132
2;1;02079460132
3;1;02079460132
4;1;02079460132
5;1;02079460132
6;1;02079460132
7;1;02079460132
8;1;02079460132
9;1;02079460132
10;1;02079460132
11;1;02079460132
12;1;02079460132
13;1;02079460132
14;1;02079460132
15;1;02079460132
16;1;02079460132

2079460133;
1;1;02079460133
2;1;02079460133
3;1;02079460133
4;1;02079460133
5;1;02079460133
6;1;02079460133
7;1;02079460133
8;1;02079460133
9;1;02079460133
10;1;02079460133
11;1;02079460133
12;1;02079460133
13;1;02079460133
14;1;02079460133
15;1;02079460133
16;1;02079460133

2079460134;
1;1;02079460134
2;1;02079460134
3;1;02079460134
4;1;02079460134
5;1;02079460134
6;1;02079460134
7;1;02079460134
8;1;02079460134
9;1;02079460134
10;1;02079460134
11;1;02079460134
12;1;02079460134
13;1;02079460134
14;1;02079460134
15;1;02079460134
16;1;02079460134

2079460135;
1;1;02079460135
2;1;02079460135
3;1;02079460135
4;1;02079460135
5;1;02079460135
6;1;02079460135
7;1;02079460135
8;1;02079460135
9;1;02079460135
10;1;02079460135
11;1;02079460135
12;1;02079460135
13;1;02079460135
14;1;02079460135
15;1;02079460135
16;1;02079460135

2079460136;
1;1;02079460136
2;1;02079460136
3;1;02079460136
4;1;02079460136
5;1;02079460136
6;1;02079460136
7;1;02079460136
8;1;02079460136
9;1;02079460136
10;1;02079460136
11;1;02079460136
12;1;02079460136
13;1;02079460136
14;1;02079460136
15;1;02079460136
16;1;02079460136

2079460137;
1;1;02079460137
2;1;02079460137
3;1;02079460137
4;1;02079460137
5;1;02079460137
6;1;02079460137
7;1;02079460137
8;1;02079460137
9;1;02079460137
10;1;02079460137
11;1;02079460137
12;1;02079460137
13;1;02079460137
14;1;02079460137
15;1;02079460137
16;1;02079460137

2079460138;
1;1;02079460138
2;1;02079460138
3;1;02079460138
4;1;02079460138
5;1;02079460138
6;1;02079460138
7;1;02079460138
8;1;02079460138
9;1;02079460138
10;1;02079460138
11;1;02079460138
12;1;02079460138
13;1;02079460138
14;1;02079460138
15;1;02079460138
16;1;02079460138

2079460139;
1;1;02079460139
2;1;02079460139
3;1;02079460139
4;1;02079460139
5;1;02079460139
6;1;02079460139
7;1;02079460139
8;1;02079460139
9;1;02079460139
10;1;02079460139
11;1;02079460139
12;1;02079460139
13;1;02079460139
14;1;02079460139
15;1;02079460139
16;1;02079460139

2079460140;
1;1;02079460140
2;1;02079460140
3;1;02079460140
4;1;02079460140
5;1;02079460140
6;1;02079460140
7;1;02079460140
8;1;02079460140
9;1;02079460140
10;1;02079460140
11;1;02079460140
12;1;02079460140
13;1;02079460140
14;1;02079460140
15;1;02079460140
16;1;02079460140

2079460141;
1;1;02079460141
2;1;02079460141
3;1;02079460141
4;1;02079460141
5;1;02079460141
6;1;02079460141
7;1;02079460141
8;1;02079460141
9;1;02079460141
10;1;02079460141
11;1;02079460141
12;1;02079460141
13;1;02079460141
14;1;02079460141
15;1;02079460141
16;1;02079460141

2079460142;
1;1;02079460142
2;1;02079460142
3;1;02079460142
4;1;02079460142
5;1;02079460142
6;1;02079460142
7;1;02079460142
8;1;02079460142
9;1;02079460142
10;1;02079460142
11;1;02079460142
12;1;02079460142
13;1;02079460142
14;1;02079460142
15;1;02079460142
16;1;02079460142

2079460143;
1;1;02079460143
2;1;02079460143
3;1;02079460143
4;1;02079460143
5;1;02079460143
6;1;02079460143
7;1;02079460143
8;1;02079460143
9;1;02079460143
10;1;02079460143
11;1;02079460143
12;1;02079460143
13;1;02079460143
14;1;02079460143
15;1;02079460143
16;1;02079460143

2079460144;
1;1;02079460144
2;1;02079460144
3;1;02079460144
4;1;02079460144
5;1;02079460144
6;1;02079460144
7;1;02079460144
8;1;02079460144
9;1;02079460144
10;1;02079460144
11;1;02079460144
12;1;02079460144
13;1;02079460144
14;1;02079460144
15;1;02079460144
16;1;02079460144

2079460145;
1;1;02079460145
2;1;02079460145
3;1;02079460145
4;1;02079460145
5;1;02079460145
6;1;02079460145
7;1;02079460145
8;1;02079460145
9;1;02079460145
10;1;02079460145
11;1;02079460145
12;1;02079460145
13;1;02079460145
14;1;02079460145
15;1;02079460145
16;1;02079460145

2079460146;
1;1;02079460146
2;1;02079460146
3;1;02079460146
4;1;02079460146
5;1;02079460146
6;1;02079460146
7;1;02079460146
8;1;02079460146
9;1;02079460146
10;1;02079460146
11;1;02079460146
12;1;02079460146
13;1;02079460146
14;1;02079460146
15;1;02079460146
16;1;02079460146

2079460147;
1;1;02079460147
2;1;02079460147
3;1;02079460147
4;1;02079460147
5;1;02079460147
6;1;02079460147
7;1;02079460147
8;1;02079460147
9;1;02079460147
10;1;02079460147
11;1;02079460147
12;1;02079460147
13;1;02079460147
14;1;02079460147
15;1;02079460147
16;1;02079460147

2079460148;
1;1;02079460148
2;1;02079460148
3;1;02079460148
4;1;02079460148
5;1;02079460148
6;1;02079460148
7;1;02079460148
8;1;02079460148
9;1;02079460148
10;1;02079460148
11;1;02079460148
12;1;02079460148
13;1;02079460148
14;1;02079460148
15;1;02079460148
16;1;02079460148

2079460149;
1;1;02079460149
2;1;02079460149
3;1;02079460149
4;1;02079460149
5;1;02079460149
6;1;02079460149
7;1;02079460149
8;1;02079460149
9;1;02079460149
10;1;02079460149
11;1;02079460149
12;1;02079460149
13;1;02079460149
14;1;02079460149
15;1;02079460149
16;1;02079460149

2079460150;
1;1;02079460150
2;1;02079460150
3;1;02079460150
4;1;02079460150
5;1;02079460150
6;1;02079460150
7;1;02079460150
8;1;02079460150
9;1;02079460150
10;1;02079460150
11;1;02079460150
12;1;02079460150
13;1;02079460150
14;1;02079460150
15;1;02079460150
16;1;02079460150

2079460151;
1;1;02079460151
2;1;02079460151
3;1;02079460151
4;1;02079460151
5;1;02079460151
6;1;02079460151
7;1;02079460151
8;1;02079460151
9;1;02079460151
10;1;02079460151
11;1;02079460151
12;1;02079460151
13;1;02079460151
14;1;02079460151
15;1;02079460151
16;1;02079460151

2079460152;
1;1;02079460152
2;1;02079460152
3;1;02079460152
4;1;02079460152
5;1;02079460152
6;1;02079460152
7;1;02079460152
8;1;02079460152
9;1;02079460152
10;1;02079460152
11;1;02079460152
12;1;02079460152
13;1;02079460152
14;1;02079460152
15;1;02079460152
16;1;02079460152

2079460153;
1;1;02079460153
2;1;02079460153
3;1;02079460153
4;1;02079460153
5;1;02079460153
6;1;02079460153
7;1;02079460153
8;1;02079460153
9;1;02079460153
10;1;02079460153
11;1;02079460153
12;1;02079460153
13;1;02079460153
14;1;02079460153
15;1;02079460153
16;1;02079460153

2079460154;
1;1;02079460154
2;1;02079460154
3;1;02079460154
4;1;02079460154
5;1;02079460154
6;1;02079460154
7;1;02079460154
8;1;02079460154
9;1;02079460154
10;1;02079460154
11;1;02079460154
12;1;02079460154
13;1;02079460154
14;1;02079460154
15;1;02079460154
16;1;02079460154

2079460155;
1;1;02079460155
2;1;02079460155
3;1;02079460155
4;1;02079460155
5;1;02079460155
6;1;02079460155
7;1;02079460155
8;1;02079460155
9;1;02079460155
10;1;02079460155
11;1;02079460155
12;1;02079460155
13;1;02079460155
14;1;02079460155
15;1;02079460155
16;1;02079460155

2079460156;
1;1;02079460156
2;1;02079460156
3;1;02079460156
4;1;02079460156
5;1;02079460156
6;1;02079460156
7;1;02079460156
8;1;02079460156
9;1;02079460156
10;1;02079460156
11;1;02079460156
12;1;02079460156
13;1;02079460156
14;1;02079460156
15;1;02079460156
16;1;02079460156

2079460157;
1;1;02079460157
2;1;02079460157
3;1;02079460157
4;1;02079460157
5;1;02079460157
6;1;02079460157
7;1;02079460157
8;1;02079460157
9;1;02079460157
10;1;02079460157
11;1;02079460157
12;1;02079460157
13;1;02079460157
14;1;02079460157
15;1;02079460157
16;1;02079460157

2079460158;
1;1;02079460158
2;1;02079460158
3;1;02079460158
4;1;02079460158
5;1;02079460158
6;1;02079460158
7;1;02079460158
8;1;02079460158
9;1;02079460158
10;1;02079460158
11;1;02079460158
12;1;02079460158
13;1;02079460158
14;1;02079460158
15;1;02079460158
16;1;02079460158

2079460159;
1;1;02079460159
2;1;02079460159
3;1;02079460159
4;1;02079460159
5;1;02079460159
6;1;02079460159
7;1;02079460159
8;1;02079460159
9;1;02079460159
10;1;02079460159
11;1;02079460159
12;1;02079460159
13;1;02079460159
14;1;02079460159
15;1;02079460159
16;1;02079460159

2079460160;
1;1;02079460160
2;1;02079460160
3;1;02079460160
4;1;02079460160
5;1;02079460160
6;1;02079460160
7;1;02079460160
8;1;02079460160
9;1;02079460160
10;1;02079460160
11;1;02079460160
12;1;02079460160
13;1;02079460160
14;1;02079460160
15;1;02079460160
16;1;02079460160

2079460161;
1;1;02079460161
2;1;02079460161
3;1;02079460161
4;1;02079460161
5;1;02079460161
6;1;02079460161
7;1;02079460161
8;1;02079460161
9;1;02079460161
10;1;02079460161
11;1;02079460161
12;1;02079460161
13;1;02079460161
14;1;02079460161
15;1;02079460161
16;1;02079460161

2079460162;
1;1;02079460162
2;1;02079460162
3;1;02079460162
4;1;02079460162
5;1;02079460162
6;1;02079460162
7;1;02079460162
8;1;02079460162
9;1;02079460162
10;1;02079460162
11;1;02079460162
12;1;02079460162
13;1;02079460162
14;1;02079460162
15;1;02079460162
16;1;02079460162

2079460163;
1;1;02079460163
2;1;02079460163
3;1;02079460163
4;1;02079460163
5;1;02079460163
6;1;02079460163
7;1;02079460163
8;1;02079460163
9;1;02079460163
10;1;02079460163
11;1;02079460163
12;1;02079460163
13;1;02079460163
14;1;02079460163
15;1;02079460163
16;1;02079460163

2079460164;
1;1;02079460164
2;1;02079460164
3;1;02079460164
4;1;02079460164
5;1;02079460164
6;1;02079460164
7;1;02079460164
8;1;02079460164
9;1;02079460164
10;1;02079460164
11;1;02079460164
12;1;02079460164
13;1;02079460164
14;1;02079460164
15;1;02079460164
16;1;02079460164

2079460165;
1;1;02079460165
2;1;02079460165
3;1;02079460165
4;1;02079460165
5;1;02079460165
6;1;02079460165
7;1;02079460165
8;1;02079460165
9;1;02079460165
10;1;02079460165
11;1;02079460165
12;1;02079460165
13;1;02079460165
14;1;02079460165
15;1;02079460165
16;1;02079460165

2079460166;
1;1;02079460166
2;1;02079460166
3;1;02079460166
4;1;02079460166
5;1;02079460166
6;1;02079460166
7;1;02079460166
8;1;02079460166
9;1;02079460166
10;1;02079460166
11;1;02079460166
12;1;02079460166
13;1;02079460166
14;1;02079460166
15;1;02079460166
16;1;02079460166

2079460167;
1;1;02079460167
2;1;02079460167
3;1;02079460167
4;1;02079460167
5;1;02079460167
6;1;02079460167
7;1;02079460167
8;1;02079460167
9;1;02079460167
10;1;02079460167
11;1;02079460167
12;1;02079460167
13;1;02079460167
14;1;02079460167
15;1;02079460167
16;1;02079460167

2079460168;
1;1;02079460168
2;1;02079460168
3;1;02079460168
4;1;02079460168
5;1;02079460168
6;1;02079460168
7;1;02079460168
8;1;02079460168
9;1;02079460168
10;1;02079460168
11;1;02079460168
12;1;02079460168
13;1;02079460168
14;1;02079460168
15;1;02079460168
